Country Code,Date,GDP,GDP Per Capita,Population
CYP,2004,18870225579.1067,36431.9289389505,1010408.0
CYP,2003,17421216997.804,35155.5109035799,993563.0
CYP,2002,16716214674.5424,34675.7340585353,976964.0
CYP,2001,16045425527.8132,33816.4340812793,960276.0
CYP,2000,14780314145.9609,32883.1749117926,943290.0
CYP,1999,13501977741.0779,31363.860495984,926046.0
CYP,1998,12737741776.4337,30207.0547909235,908702.0
CYP,1997,11922588859.8087,28818.6357239701,891190.0
CYP,1996,11433396890.561,28477.9608167873,873423.0
CYP,1995,11106857972.1964,28578.6779981033,855383.0
CYP,1994,10039217687.9001,26855.7258722133,837110.0
CYP,1993,9281703970.95702,25889.4784933035,818746.0
CYP,1992,9003857031.88045,26337.9151020846,800611.0
CYP,1991,8046836703.44861,24723.9747997274,783124.0
CYP,1990,7726476512.11102,25186.0745387085,766615.0
CZE,2019,454269384965.603,40314.2284971055,10669709.0
CZE,2018,429335963329.522,39452.7678936873,10629928.0
CZE,2017,407774582307.656,38489.4963100125,10594438.0
CZE,2016,379085413179.319,36982.1887086232,10566332.0
CZE,2015,355311747821.274,36166.9931624967,10546059.0
CZE,2014,339582593690.886,34411.1911214653,10525347.0
CZE,2013,320535090730.576,33536.8724334961,10514272.0
CZE,2012,305309362168.598,33711.0490231477,10510785.0
CZE,2011,302260233093.211,34030.442998817,10496088.0
CZE,2010,290016958369.654,33505.2062512963,10474410.0
CZE,2009,288463589224.797,32856.0147077338,10443936.0
CZE,2008,289157145081.601,34710.7480526214,10384603.0
CZE,2007,269036163173.588,34085.5692629519,10298828.0
CZE,2006,243404083714.201,32466.0948093444,10238905.0
CZE,2005,224201378156.886,30466.1278437654,10211216.0
CZE,2004,212092065914.918,28637.2910939499,10197101.0
CZE,2003,198032542823.473,27306.2114599089,10193998.0
CZE,2002,185474094813.637,26349.0440974244,10196916.0
CZE,2001,179349020434.32,25870.7527071375,10216605.0
CZE,2000,166076931522.484,25045.2268041711,10255063.0
CZE,1999,157590965153.011,23953.078906282,10283860.0
CZE,1998,153451617416.505,23590.6016695585,10294373.0
CZE,1997,151750908250.946,23645.9894336651,10304131.0
CZE,1996,150354643707.911,23761.8234324542,10315241.0
CZE,1995,141985181138.511,22772.542938515,10327253.0
CZE,1994,130923833258.635,21425.6102450964,10333587.0
CZE,1993,124562650661.475,20827.4169396638,10329855.0
CZE,1992,121604436209.207,20836.1791994156,10319123.0
CZE,1991,119500244930.858,20963.6831792428,10308578.0
CZE,1990,130781432077.472,23661.7112261658,10333355.0
EST,2019,51486474644.4343,36710.4108863026,1326590.0
EST,2018,48064476467.9168,35308.0862153163,1321977.0
EST,2017,44555137202.5778,33820.9187318032,1317384.0
EST,2016,41094057419.7484,32021.0631794111,1315790.0
EST,2015,38669190378.0171,31209.0979746975,1315407.0
EST,2014,38300194537.7593,30663.8502068091,1314545.0
EST,2013,36432844586.0068,29696.409224341,1317997.0
EST,2012,34642139626.1105,29197.8520485886,1322696.0
EST,2011,32890577599.6873,28211.9476676167,1327439.0
EST,2010,29038702699.534,26177.7744401464,1331475.0
EST,2009,27509108593.9042,25433.8860054492,1334515.0
EST,2008,30525885461.1003,29667.0006464343,1337090.0
EST,2007,29721058984.5131,31173.9860429544,1340680.0
EST,2006,26006907483.4107,28847.3225160975,1346810.0
EST,2005,22523015210.7572,26137.4841657167,1354775.0
EST,2004,19786074394.2991,23735.7454380556,1362550.0
EST,2003,17987997014.2133,22098.748264665,1370720.0
EST,2002,16097518329.2373,20415.6933147184,1379350.0
EST,2001,14334071471.3286,18994.6891499703,1388115.0
EST,2000,13183686617.8554,17809.1669748551,1396985.0
EST,1999,11705258558.7846,16252.9157647686,1390244.0
EST,1998,11696751242.4557,16366.8779273799,1386156.0
EST,1997,11149124704.3085,15537.5933885344,1399535.0
EST,1996,9726483064.86399,13588.5007984738,1415594.0
EST,1995,9281316686.69026,12759.6785413497,1436634.0
EST,1994,8697012760.05084,11991.0904036272,1462514.0
EST,1993,8657393357.6129,11933.3695549691,1494128.0
EST,1992,,,1533091.0
EST,1991,,,1561314.0
EST,1990,,,1569174.0
HUN,2019,331972658347.038,32622.8508908698,9769949.0
HUN,2018,308700187469.18,31072.9044219454,9775564.0
HUN,2017,289031874731.567,29529.3092284512,9787966.0
HUN,2016,271844815110.907,28230.5536832764,9814023.0
HUN,2015,262494273040.165,27541.4534992241,9843028.0
HUN,2014,252630796804.085,26458.5440412536,9866468.0
HUN,2013,242362495294.426,25324.9631779843,9893082.0
HUN,2012,229637808205.604,24769.1084232477,9920362.0
HUN,2011,228296184503.14,25009.6098194132,9971727.0
HUN,2010,215860857902.379,24493.2902561854,10000023.0
HUN,2009,207405963640.368,24276.7262254787,10022650.0
HUN,2008,207757652349.402,25979.670814072,10038188.0
HUN,2007,191506485550.722,25662.6353647423,10055780.0
HUN,2006,184705079194.291,25561.0077498318,10071370.0
HUN,2005,172222023006.273,24532.3343548483,10087065.0
HUN,2004,164028811074.495,23486.8971945374,10107146.0
HUN,2003,156647558815.992,22356.7143792143,10129552.0
HUN,2002,147567884018.729,21417.9471435399,10158608.0
HUN,2001,134614287671.853,20390.285687826,10187576.0
HUN,2000,121077810763.972,19547.1971641282,10210971.0
HUN,1999,111315201192.571,18660.6404432328,10237530.0
HUN,1998,106750826042.741,18053.4311638144,10266570.0
HUN,1997,101068327697.249,17335.3926461896,10290486.0
HUN,1996,96261028727.6453,16773.298510271,10311238.0
HUN,1995,94771850536.6353,16730.7226603125,10328965.0
HUN,1994,91463090523.1214,16462.2371380002,10343355.0
HUN,1993,86987194811.3277,15969.0849185251,10357523.0
HUN,1992,85466300228.7137,16043.3117422527,10369341.0
HUN,1991,86203429268.219,16543.9712830944,10373400.0
HUN,1990,,,10373988.0
LVA,2019,61600332700.6767,30830.0905248481,1912789.0
LVA,2018,59057492337.3363,29942.0073818529,1927174.0
LVA,2017,55332554898.2565,28488.92360721,1942248.0
LVA,2016,51740645049.4547,27207.1457853837,1959537.0
LVA,2015,49103820599.6763,26489.7584963771,1977527.0
LVA,2014,47540328804.5663,25444.1779182729,1993782.0
LVA,2013,45672616675.1123,24732.0185871891,2012647.0
LVA,2012,43313156236.3567,23911.8740857683,2034319.0
LVA,2011,40760565612.312,22679.4901359437,2059709.0
LVA,2010,36917843177.9469,20953.3435954749,2097555.0
LVA,2009,36273304547.5848,21482.7665110286,2141669.0
LVA,2008,42383912499.5656,24639.1510842382,2177322.0
LVA,2007,39883039015.2438,25225.7092426211,2200325.0
LVA,2006,34922333588.0264,22743.8118753791,2218357.0
LVA,2005,30977938494.0902,20141.6804897106,2238799.0
LVA,2004,27608294804.0511,17992.2326391757,2263122.0
LVA,2003,25192922036.7631,16426.7355786572,2287955.0
LVA,2002,23223235583.3829,15003.0381904872,2310173.0
LVA,2001,21077692575.5144,13844.5614218374,2337170.0
LVA,2000,18981986127.8214,12854.6190222309,2367550.0
LVA,1999,17666600811.7094,12056.7074151012,2390482.0
LVA,1998,16985720475.9086,11630.0937694402,2410019.0
LVA,1997,15730664530.2207,10831.5038347892,2432851.0
LVA,1996,14192922395.2723,9844.08826745035,2457222.0
LVA,1995,13642369949.7972,9492.15350722282,2485056.0
LVA,1994,,,2520742.0
LVA,1993,,,2563290.0
LVA,1992,,,2614338.0
LVA,1991,,,2650581.0
LVA,1990,,,2663151.0
MLT,2019,22946901130.2532,43340.1997204138,502653.0
MLT,2018,21108159040.5964,43064.0188476449,484630.0
MLT,2017,19447669385.8849,41554.937907741,467999.0
MLT,2016,17622099383.3294,40112.9294626374,455356.0
MLT,2015,16059011070.5794,38780.607115881,445053.0
MLT,2014,14508619508.7562,35827.2067482218,434558.0
MLT,2013,13238389611.4923,33596.438069223,425967.0
MLT,2012,12358651693.0737,32498.9010753582,420028.0
MLT,2011,11905972930.3157,31901.0819737905,416268.0
MLT,2010,11535684778.4552,31606.9847927568,414508.0
MLT,2009,10790163477.5645,30675.8660140019,412477.0
MLT,2008,10722882905.3865,31688.2604368518,409379.0
MLT,2007,10123965915.0134,30862.303152007,406724.0
MLT,2006,9411218181.91931,29782.846991992,405308.0
MLT,2005,8990872386.14044,29354.7397368716,403834.0
MLT,2004,8561583901.93594,28465.4227240383,401268.0
MLT,2003,8283172357.10914,28530.7391857702,398582.0
MLT,2002,7754899902.19779,28006.5907216345,395969.0
MLT,2001,7239316994.94431,27398.9025085184,393028.0
MLT,2000,7134582843.37632,27438.5488172475,390087.0
MLT,1999,6574187167.30746,25865.0586175854,387578.0
MLT,1998,6113967634.28041,24846.1269120058,385287.0
MLT,1997,5790343229.7524,23788.8169220987,382791.0
MLT,1996,5192575931.38379,22772.3917902057,379905.0
MLT,1995,4873416082.26319,22088.0501601358,377419.0
MLT,1994,4488636025.62401,20915.9789183345,374797.0
MLT,1993,4159720442.45321,19983.242213453,371308.0
MLT,1992,3889181540.55361,19318.2246460661,367618.0
MLT,1991,3632144046.03744,18643.9745307008,363845.0
MLT,1990,3306463145.36309,18025.5143736943,354170.0
POL,2019,1299276571937.35,33086.3903328095,37970874.0
POL,2018,1208903726913.46,31765.6828625755,37974750.0
POL,2017,1145045114530.35,30152.741569648,37974826.0
POL,2016,1073934604256.85,28737.541854668,37970087.0
POL,2015,1020174052202.07,27871.2423818539,37986412.0
POL,2014,973566357429.12,26822.9236909234,38011735.0
POL,2013,940325020076.099,25941.9841219804,38040196.0
POL,2012,907167369644.705,25570.4175818106,38063164.0
POL,2011,869769693309.293,25165.7152416289,38063255.0
POL,2010,801336653343.38,23976.3029031363,38042794.0
POL,2009,734835133469.247,23075.4693585519,38151603.0
POL,2008,698096288057.547,22457.7740803511,38125759.0
POL,2007,639917041334.925,21545.2110801519,38120560.0
POL,2006,577439686250.295,20118.1562239142,38141267.0
POL,2005,530341428414.619,18935.3335396469,38165445.0
POL,2004,509395066675.547,18288.1666385396,38182222.0
POL,2003,468286207442.492,17384.6537505755,38204570.0
POL,2002,450394072658.275,16775.3095268979,38230364.0
POL,2001,424633333696.279,16432.0603363276,38248076.0
POL,2000,407661970478.243,16225.0444781708,38258629.0
POL,1999,387468520811.944,15356.304041813,38660271.0
POL,1998,366197753276.07,14673.8434858783,38663481.0
POL,1997,344761172304.934,14031.5763092106,38649660.0
POL,1996,318664573874.385,13188.8279945565,38624370.0
POL,1995,295744653467.47,12445.1114367819,38594998.0
POL,1994,270842221199.277,11651.9842953705,38542652.0
POL,1993,251849872467.228,11089.644448347,38461408.0
POL,1992,237155323465.297,10717.2538742236,38363667.0
POL,1991,226182435709.001,10486.4404152268,38246193.0
POL,1990,235290724466.851,11317.7019709282,38110782.0
SVK,2019,186409049340.244,32792.555037863,5454073.0
SVK,2018,177427602033.946,32067.3593949964,5446771.0
SVK,2017,168112643083.746,30907.4227912592,5439232.0
SVK,2016,161031437967.59,30040.2935882581,5430798.0
SVK,2015,162302480378.172,29453.6522065811,5423801.0
SVK,2014,157095119197.712,28125.4692525368,5418649.0
SVK,2013,151397294776.879,27398.6472089343,5413393.0
SVK,2012,145644608377.499,27245.3312458622,5407579.0
SVK,2011,140626782410.196,26783.9645815695,5398384.0
SVK,2010,135710939711.011,26071.7118401192,5391428.0
SVK,2009,124441129018.167,24683.892542213,5386406.0
SVK,2008,127626916993.841,26143.05008749,5379233.0
SVK,2007,113943752728.48,24783.8095364728,5374622.0
SVK,2006,101503651409.687,22368.1210029152,5373054.0
SVK,2005,89400253225.0781,20618.0240496771,5372807.0
SVK,2004,81725881901.094,19339.126949539,5372280.0
SVK,2003,76117131516.5072,18365.6869331301,5373374.0
SVK,2002,71578545706.9555,17396.9305364691,5376912.0
SVK,2001,66651011241.1851,16640.2261869845,5378867.0
SVK,2000,61328111773.7871,16086.383743349,5388720.0
SVK,1999,57813914070.6221,15879.3839694458,5396020.0
SVK,1998,57262506195.4346,15912.4515657618,5390516.0
SVK,1997,54278281461.8849,15309.7665672333,5383291.0
SVK,1996,50459305707.5984,14479.998045414,5373361.0
SVK,1995,46550599317.0847,13609.730982728,5361999.0
SVK,1994,43077430360.1754,12896.0364777658,5346331.0
SVK,1993,39712359933.3311,12190.4707869055,5325305.0
SVK,1992,37999832155.1407,12008.7671954383,5305016.0
SVK,1991,,,5303294.0
SVK,1990,,,5299187.0
SVN,2019,84888696324.1167,38688.7833893018,2087946.0
SVN,2018,80361841190.1078,38022.049816862,2073894.0
SVN,2017,75734777836.5049,36650.8021903461,2066388.0
SVN,2016,69939494147.2441,34983.790720201,2065042.0
SVN,2015,65283414434.9714,33949.6025823699,2063531.0
SVN,2014,63653371400.3498,33240.4970057813,2061980.0
SVN,2013,61744411397.5613,32376.9603317336,2059953.0
SVN,2012,59745699109.9106,32758.1081044729,2057159.0
SVN,2011,59391588537.9105,33716.9177787681,2052843.0
SVN,2010,57043842484.3091,33498.4993370281,2048583.0
SVN,2009,56221915503.3542,33198.7901596813,2039669.0
SVN,2008,59839627541.6582,36235.4358207379,2021316.0
SVN,2007,55582074447.6016,35062.1580984714,2018122.0
SVN,2006,51555225746.2075,32958.2390512228,2006868.0
SVN,2005,47716592721.283,31266.8634903915,2000474.0
SVN,2004,45412642735.3912,30175.0287252389,1997012.0
SVN,2003,42088620439.2036,28933.1165138888,1995733.0
SVN,2002,40372329697.6097,28118.1957410519,1994530.0
SVN,2001,37762067050.5781,27199.552768972,1992060.0
SVN,2000,35816494136.3765,26393.4636071071,1988925.0
SVN,1999,33876855926.9704,25534.0203939923,1983045.0
SVN,1998,31816542489.3629,24258.6339415737,1981629.0
SVN,1997,30340741122.4503,23437.1875668494,1985956.0
SVN,1996,28403008819.7608,22280.5732893267,1988628.0
SVN,1995,27067548088.6292,21575.5780451498,1989872.0
SVN,1994,25465754653.7216,20728.8628840902,1989443.0
SVN,1993,23672170413.754,19657.6365129132,1991746.0
SVN,1992,22484939131.1387,19068.6467239478,1996498.0
SVN,1991,23254374704.6179,20141.1452104662,1999429.0
SVN,1990,24691137748.649,22122.8871061392,1998161.0
BGR,2019,171332939789.409,23091.3421370835,6975761.0
BGR,2018,158775695747.694,22181.496811059,7025037.0
BGR,2017,151163661579.869,21363.0290871128,7075947.0
BGR,2016,141742313480.649,20489.081706016,7127822.0
BGR,2015,131658428003.254,19598.8597903392,7177991.0
BGR,2014,126819807733.502,18727.0817246174,7223938.0
BGR,2013,120468470227.776,18274.7177911088,7265115.0
BGR,2012,118659552117.733,18114.9905420078,7305888.0
BGR,2011,115083648626.799,17945.6590461516,7348328.0
BGR,2010,109990115831.443,17421.3811763524,7395599.0
BGR,2009,105623017310.439,17209.016103112,7444443.0
BGR,2008,107411079958.873,17704.6285215928,7492561.0
BGR,2007,96565937176.0237,16572.2646145741,7545338.0
BGR,2006,86608671601.8735,15438.5407483578,7601022.0
BGR,2005,78822084261.4183,14345.8965831273,7658972.0
BGR,2004,70942301509.2996,13287.7370577012,7716860.0
BGR,2003,65373281344.573,12389.6925751573,7775327.0
BGR,2002,61023165058.3313,11689.704737768,7837161.0
BGR,2001,55759141410.8366,10796.001092849,8009142.0
BGR,2000,52488430058.4563,10194.0846362355,8170172.0
BGR,1999,47685794314.2469,9680.91508971371,8210624.0
BGR,1998,51007006825.9115,10495.9635192835,8256786.0
BGR,1997,47781773047.7142,9997.72609466054,8312068.0
BGR,1996,57173536435.2613,11580.6678421614,8362826.0
BGR,1995,64968369740.8742,10957.9755479119,8406067.0
BGR,1994,61864625171.4239,10605.9277927844,8443591.0
BGR,1993,59489671736.7453,10381.2405074457,8472313.0
BGR,1992,58985934756.2442,10453.4964822995,8540164.0
BGR,1991,62194689835.9315,11152.9258976036,8632367.0
BGR,1990,65709629870.2954,12061.6596365862,8718289.0
ROU,2019,625164173840.483,29908.9785921079,19356544.0
ROU,2018,568867842524.768,28565.4642103002,19472545.0
ROU,2017,532611099707.383,27191.6686640869,19587290.0
ROU,2016,476120109296.399,25238.1869018977,19702267.0
ROU,2015,428641451654.157,23944.301773163,19815616.0
ROU,2014,410588099293.823,22943.7430258446,19908979.0
ROU,2013,395622476975.585,22104.035682998,19983693.0
ROU,2012,379731788431.321,21274.4103264293,20058035.0
ROU,2011,360795114942.241,20748.9224877132,20147528.0
ROU,2010,343773106852.942,20240.8506320273,20246871.0
ROU,2009,339074965190.161,20937.8183362057,20367487.0
ROU,2008,344670870561.193,21976.6507956326,20537875.0
ROU,2007,285802256660.194,19773.0957040772,20882982.0
ROU,2006,244632686372.984,18168.8501473179,21193760.0
ROU,2005,204714313540.175,16719.1839056085,21319685.0
ROU,2004,192682779093.954,15875.1790415364,21451748.0
ROU,2003,162923336368.077,14294.3506226569,21574326.0
ROU,2002,155640767510.347,13866.9754530543,21730496.0
ROU,2001,144332298357.674,12880.8355047673,22131970.0
ROU,2000,131298091469.925,12072.3871346204,22442971.0
ROU,1999,125764065771.538,11767.1501736059,22472040.0
ROU,1998,124786089970.146,11793.1127768244,22507344.0
ROU,1997,125449680305.389,12012.5611233676,22553978.0
ROU,1996,129725832438.706,12588.4487174673,22619004.0
ROU,1995,122928550426.233,12080.1727266675,22684270.0
ROU,1994,113338891329.473,11348.3559052,22730211.0
ROU,1993,106771098534.34,10903.1636093141,22763280.0
ROU,1992,102729378439.275,10724.3755487682,22794284.0
ROU,1991,110092493400.936,11649.2363237225,23001155.0
ROU,1990,122288737292.878,13261.6457422646,23201835.0
HRV,2019,121916910631.264,28508.5166054649,4067500.0
HRV,2018,114617743866.205,27557.537629951,4087843.0
HRV,2017,109694949314.833,26595.738840327,4124531.0
HRV,2016,103182099920.947,25478.5314816333,4174349.0
HRV,2015,96739632455.977,24449.4667091794,4203604.0
HRV,2014,93507647316.3196,23671.8825722687,4238389.0
HRV,2013,92642901896.8506,23600.1802101007,4255689.0
HRV,2012,90201146678.8162,23664.3534678411,4267558.0
HRV,2011,88795201139.4359,24132.1242805057,4280622.0
HRV,2010,84947206694.1289,24123.6809077806,4295427.0
HRV,2009,86163548533.3302,24434.6732458061,4305181.0
HRV,2008,89539883304.3465,26348.0896640308,4309705.0
HRV,2007,83418284099.1955,25889.3990724817,4310217.0
HRV,2006,75136163055.6407,24588.8006363153,4311159.0
HRV,2005,65962085047.1329,23423.2341361823,4310145.0
HRV,2004,62565212792.8475,22483.4620903157,4304600.0
HRV,2003,58312557043.6743,21591.4437740083,4303399.0
HRV,2002,54412215447.9705,20444.4646138869,4302174.0
HRV,2001,49933902310.5921,19460.8827198381,4299642.0
HRV,2000,47382874844.5291,18119.89620579,4468302.0
HRV,1999,44421124193.095,17372.4093611036,4512597.0
HRV,1998,44347243211.1164,17440.1771065677,4532135.0
HRV,1997,42907510117.8955,17087.212721596,4534920.0
HRV,1996,39558453828.87,15928.4495297653,4557097.0
HRV,1995,36770423996.337,14845.4085094113,4620030.0
HRV,1994,,,4652024.0
HRV,1993,,,4600463.0
HRV,1992,,,4575818.0
HRV,1991,,,4689022.0
HRV,1990,,,4777368.0
AFG,2019,87250728944.4127,2202.27848949912,38041754.0
AFG,2018,83337636265.7692,2190.24032132044,37172386.0
AFG,2017,79945392645.9093,2202.5708512665,36296400.0
AFG,2016,75330255840.1204,2200.76448734821,35383128.0
AFG,2015,71831696727.8086,2212.75089885175,34413603.0
AFG,2014,69058343420.1602,2249.25373797742,33370794.0
AFG,2013,65039839448.5561,2264.3175752325,32269589.0
AFG,2012,59667003515.1962,2220.48152554463,31161376.0
AFG,2011,51184181904.429,2037.60860700679,30117413.0
AFG,2010,49924017473.1009,2093.74356474335,29185507.0
AFG,2009,43151385721.8009,1881.77762573479,28394813.0
AFG,2008,35278625596.5191,1587.79206964143,27722276.0
AFG,2007,33298540638.3863,1562.8765157744,27100536.0
AFG,2006,28488533287.8481,1407.70804076547,26433049.0
AFG,2005,26245649891.7187,1376.68637625196,25654277.0
